opportunity_id,sales_agent,manager,regional_office,product,series,sales_price,account,sector,year_established,account_revenue,employees,office_location,deal_stage,engage_date,close_date,sales_cycle_days,close_value,won_flag
QWL218JV,"Vicki Laflamme","Celia Rouche",West,"MG Advanced",MG,3393,Singletechno,retail,1996,2214.94,5374,"United States",Won,2017-02-07,2017-06-13,126,2919,1
3VKO28KR,"Darcel Schlecht","Melvin Marxen",Central,"MG Advanced",MG,3393,Scottech,marketing,2012,45.39,100,"United States",Lost,2017-02-08,2017-05-04,85,0,0
HUFYU0AT,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Basic",GTX,550,Stanredtax,finance,1987,1698.2,3798,"United States",Lost,2017-02-08,2017-05-24,105,0,0
TMZQX7F8,"Hayden Neloms","Celia Rouche",West,"GTX Plus Basic",GTX,1096,Groovestreet,retail,2003,223.8,299,"United States",Lost,2017-02-09,2017-05-02,82,0,0
NSGEM06J,"Reed Clapper","Rocco Neubert",East,"GTX Basic",GTX,550,Opentech,finance,1994,355.23,853,"United States",Lost,2017-02-10,2017-05-14,93,0,0
XMH4CH4Q,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Basic",GTX,550,Stanredtax,finance,1987,1698.2,3798,"United States",Won,2017-02-12,2017-05-21,98,518,1
GEBVQH17,"Donn Cantrell","Rocco Neubert",East,"GTX Plus Pro",GTX,5482,Iselectrics,technolgy,2011,527.11,1428,"United States",Won,2017-02-14,2017-05-06,81,5702,1
KQPY8LLI,"Gladys Colclough","Melvin Marxen",Central,"MG Advanced",MG,3393,Hottechi,technolgy,1997,8170.38,16499,Korea,Lost,2017-02-14,2017-05-13,88,0,0
X6LO8WPD,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Basic",GTX,550,"Globex Corporation",technolgy,2000,1223.72,2497,Norway,Won,2017-02-15,2017-05-28,102,505,1
L3UMWAX7,"Vicki Laflamme","Celia Rouche",West,"GTX Plus Basic",GTX,1096,Faxquote,telecommunications,1995,1825.82,5595,"United States",Lost,2017-02-15,2017-05-17,91,0,0
UDYSM42B,"Violet Mclelland","Cara Losch",East,"GTX Plus Pro",GTX,5482,Initech,telecommunications,1994,6395.05,20275,"United States",Won,2017-02-16,2017-06-22,126,5855,1
MMKMJ0WC,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Pro",GTX,4821,Isdom,medical,2002,3178.24,4540,"United States",Won,2017-02-17,2017-06-07,110,4494,1
FJCCTOPN,"Reed Clapper","Rocco Neubert",East,"GTX Basic",GTX,550,Zathunicon,retail,2010,71.12,144,"United States",Won,2017-02-18,2017-06-18,120,492,1
GHUCMUPL,"Boris Faz","Rocco Neubert",East,"GTX Basic",GTX,550,Zencorporation,technolgy,2011,40.79,142,China,Won,2017-02-19,2017-05-02,72,550,1
2R9HXKXT,"Boris Faz","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Konex,technolgy,1980,7708.38,13756,"United States",Lost,2017-02-20,2017-05-25,94,0,0
QGW0TI1U,"Darcel Schlecht","Melvin Marxen",Central,"GTX Basic",GTX,550,Statholdings,employment,1997,291.27,586,"United States",Lost,2017-02-21,2017-06-11,110,0,0
3H80RIHV,"Kami Bicknell","Summer Sewald",West,"GTX Plus Pro",GTX,5482,Sonron,telecommunications,1999,1699.85,5108,"United States",Won,2017-02-22,2017-05-10,77,5491,1
MVXB9PS5,"Maureen Marcano","Summer Sewald",West,"GTX Basic",GTX,550,Newex,services,1991,1012.72,3492,Germany,Lost,2017-02-23,2017-06-17,114,0,0
BGU0JJ9X,"Marty Freudenburg","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Scottech,marketing,2012,45.39,100,"United States",Won,2017-02-25,2017-06-30,125,1081,1
0WWDVOM3,"Rosalina Dieter","Celia Rouche",West,"MG Special",MG,55,Condax,medical,2017,4.54,9,"United States",Won,2017-02-25,2017-05-09,73,50,1
0HELH2Q0,"James Ascencio","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Cheers,entertainment,1993,4269.9,6472,"United States",Lost,2017-02-26,2017-05-29,92,0,0
3HGQ3BOY,"Violet Mclelland","Cara Losch",East,"MG Advanced",MG,3393,Ontomedia,employment,1997,882.12,2769,"United States",Won,2017-02-27,2017-05-27,89,4204,1
SJ45HNHM,"James Ascencio","Summer Sewald",West,"GTX Basic",GTX,550,Hatfan,services,1982,792.46,1299,"United States",Won,2017-02-28,2017-06-29,121,463,1
COWOZH43,"Donn Cantrell","Rocco Neubert",East,"GTX Basic",GTX,550,Opentech,finance,1994,355.23,853,"United States",Lost,2017-03-01,2017-05-29,89,0,0
I1IAVDQM,"Gladys Colclough","Melvin Marxen",Central,"MG Advanced",MG,3393,Hottechi,technolgy,1997,8170.38,16499,Korea,Lost,2017-03-01,2017-05-23,83,0,0
Q1ZKBGV5,"Anna Snelling","Dustin Brinkmann",Central,"MG Special",MG,55,"Globex Corporation",technolgy,2000,1223.72,2497,Norway,Won,2017-03-03,2017-05-23,81,46,1
U85VV1BU,"Kary Hendrixson","Summer Sewald",West,"GTX Basic",GTX,550,Goodsilron,marketing,2000,2952.73,5107,"United States",Won,2017-03-03,2017-05-22,80,568,1
1YYN3PBU,"Markita Hansen","Celia Rouche",West,"MG Advanced",MG,3393,Faxquote,telecommunications,1995,1825.82,5595,"United States",Lost,2017-03-04,2017-05-13,70,0,0
50HQRWGJ,"Donn Cantrell","Rocco Neubert",East,"GTX Pro",GTX,4821,"Vehement Capital Partners",finance,1993,646.1,883,"United States",Won,2017-03-07,2017-06-10,95,5256,1
C54ZXDLT,"Garret Kinder","Cara Losch",East,"MG Advanced",MG,3393,Xx-zobam,entertainment,1989,3838.39,8274,"United States",Won,2017-03-08,2017-03-18,10,4291,1
MDRX39D8,"Kary Hendrixson","Summer Sewald",West,"GTX Pro",GTX,4821,Newex,services,1991,1012.72,3492,Germany,Won,2017-03-08,2017-05-11,64,4918,1
RYLLRATF,"Markita Hansen","Celia Rouche",West,"MG Advanced",MG,3393,Faxquote,telecommunications,1995,1825.82,5595,"United States",Won,2017-03-08,2017-05-31,84,3470,1
A6CE8BHR,"James Ascencio","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Lexiqvolax,medical,2004,1618.89,3889,"United States",Lost,2017-03-11,2017-06-08,89,0,0
ZPX96Q40,"James Ascencio","Summer Sewald",West,"GTX Plus Pro",GTX,5482,Condax,medical,2017,4.54,9,"United States",Won,2017-03-11,2017-06-12,93,5344,1
YL7XWUYO,"Lajuana Vencill","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Codehow,software,1998,2714.9,2641,"United States",Won,2017-03-11,2017-06-17,98,459,1
Z1RN8D42,"Kary Hendrixson","Summer Sewald",West,"GTX Pro",GTX,4821,Singletechno,retail,1996,2214.94,5374,"United States",Won,2017-03-13,2017-06-02,81,5606,1
ECCVMNUZ,"Rosalina Dieter","Celia Rouche",West,"MG Special",MG,55,Sunnamplex,marketing,2008,894.37,1593,Poland,Won,2017-03-13,2017-05-20,68,66,1
ACB3QZAY,"Kary Hendrixson","Summer Sewald",West,"GTX Pro",GTX,4821,Singletechno,retail,1996,2214.94,5374,"United States",Lost,2017-03-18,2017-06-04,78,0,0
K4Y8R0FX,"Darcel Schlecht","Melvin Marxen",Central,"MG Special",MG,55,Streethex,retail,1988,1376.8,1165,Belgium,Won,2017-03-19,2017-06-04,77,65,1
3AE6GW2D,"Gladys Colclough","Melvin Marxen",Central,"GTX Pro",GTX,4821,Streethex,retail,1988,1376.8,1165,Belgium,Lost,2017-03-19,2017-05-09,51,0,0
7LNGJB3S,"Cassey Cress","Rocco Neubert",East,"GTX Basic",GTX,550,Kan-code,software,1982,11698.03,34288,"United States",Won,2017-03-23,2017-04-01,9,585,1
1VCAS7FL,"Lajuana Vencill","Dustin Brinkmann",Central,"MG Special",MG,55,Condax,medical,2017,4.54,9,"United States",Lost,2017-03-23,2017-04-05,13,0,0
KZKMLY96,"Zane Levy","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Condax,medical,2017,4.54,9,"United States",Won,2017-03-24,2017-03-29,5,1159,1
RX3F3VIU,"Darcel Schlecht","Melvin Marxen",Central,"MG Special",MG,55,Hottechi,technolgy,1997,8170.38,16499,Korea,Lost,2017-03-25,2017-04-02,8,0,0
JQ3HJFNA,"Garret Kinder","Cara Losch",East,"GTX Plus Basic",GTX,1096,Initech,telecommunications,1994,6395.05,20275,"United States",Won,2017-03-25,2017-03-28,3,1026,1
M52B4VC5,"Anna Snelling","Dustin Brinkmann",Central,"MG Special",MG,55,"Globex Corporation",technolgy,2000,1223.72,2497,Norway,Lost,2017-03-26,2017-04-04,9,0,0
F481S8G3,"Kami Bicknell","Summer Sewald",West,"GTX Basic",GTX,550,J-Texon,retail,1989,1388.67,3583,"United States",Won,2017-03-26,2017-05-22,57,545,1
8BY9YRL9,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Plus Pro",GTX,5482,dambase,marketing,1995,2173.98,2928,"United States",Won,2017-03-27,2017-06-26,91,5991,1
UWZ7DFKY,"Lajuana Vencill","Dustin Brinkmann",Central,"MG Special",MG,55,Condax,medical,2017,4.54,9,"United States",Won,2017-03-28,2017-06-06,70,55,1
CR20TBUT,"Rosalina Dieter","Celia Rouche",West,"GTX Pro",GTX,4821,Cheers,entertainment,1993,4269.9,6472,"United States",Won,2017-03-28,2017-04-02,5,4855,1
MLC5KY2R,"Rosalina Dieter","Celia Rouche",West,"MG Advanced",MG,3393,Finjob,employment,1988,2059.9,3644,"United States",Lost,2017-03-29,2017-06-11,74,0,0
B2H3P25L,"Boris Faz","Rocco Neubert",East,"GTX Plus Pro",GTX,5482,Xx-zobam,entertainment,1989,3838.39,8274,"United States",Lost,2017-03-30,2017-04-07,8,0,0
DF19VWL4,"Cassey Cress","Rocco Neubert",East,"GTX Pro",GTX,4821,"The New York Inquirer",medical,1996,439.21,792,"United States",Won,2017-03-30,2017-04-06,7,4276,1
PMQ4M2UX,"Daniell Hammack","Rocco Neubert",East,"GTX Pro",GTX,4821,Ganjaflex,retail,1995,5158.71,17479,Japan,Lost,2017-03-30,2017-04-07,8,0,0
OFQCCQ6I,"Daniell Hammack","Rocco Neubert",East,"GTX Plus Pro",GTX,5482,Xx-zobam,entertainment,1989,3838.39,8274,"United States",Won,2017-03-30,2017-06-23,85,6920,1
1OUHMFJV,"Garret Kinder","Cara Losch",East,"GTX Plus Basic",GTX,1096,Zathunicon,retail,2010,71.12,144,"United States",Won,2017-03-30,2017-05-31,62,1037,1
08KE6ZQN,"Boris Faz","Rocco Neubert",East,"MG Advanced",MG,3393,"Vehement Capital Partners",finance,1993,646.1,883,"United States",Won,2017-03-31,2017-04-01,1,2819,1
W7F056RK,"Kami Bicknell","Summer Sewald",West,"GTX Pro",GTX,4821,Sunnamplex,marketing,2008,894.37,1593,Poland,Won,2017-03-31,2017-04-01,1,5073,1
VF651O1V,"Markita Hansen","Celia Rouche",West,"MG Special",MG,55,Fasehatice,retail,1990,4968.91,7523,"United States",Lost,2017-03-31,2017-04-12,12,0,0
6AALZVSE,"Rosalina Dieter","Celia Rouche",West,"MG Advanced",MG,3393,Finjob,employment,1988,2059.9,3644,"United States",Won,2017-03-31,2017-04-02,2,4080,1
IXBUR07V,"Versie Hillebrand","Dustin Brinkmann",Central,"MG Advanced",MG,3393,"Genco Pura Olive Oil Company",retail,2007,894.33,1635,Italy,Lost,2017-04-01,2017-04-13,12,0,0
RJYMI03Q,"Corliss Cosme","Cara Losch",East,"GTX Plus Pro",GTX,5482,Xx-zobam,entertainment,1989,3838.39,8274,"United States",Won,2017-04-02,2017-05-28,56,5125,1
T8WC5X1B,"James Ascencio","Summer Sewald",West,"GTX Basic",GTX,550,Konex,technolgy,1980,7708.38,13756,"United States",Lost,2017-04-02,2017-04-14,12,0,0
IWAKTMEB,"Reed Clapper","Rocco Neubert",East,"GTX Basic",GTX,550,Donware,marketing,1999,1197.44,2570,"United States",Lost,2017-04-02,2017-04-10,8,0,0
AKT5EF0X,"Reed Clapper","Rocco Neubert",East,"GTX Basic",GTX,550,Donware,marketing,1999,1197.44,2570,"United States",Won,2017-04-02,2017-08-04,124,572,1
T4ZW6SS4,"Donn Cantrell","Rocco Neubert",East,"MG Special",MG,55,Silis,medical,1994,2818.38,6290,"United States",Lost,2017-04-03,2017-04-15,12,0,0
K9MMOXUC,"Donn Cantrell","Rocco Neubert",East,"GTX Plus Pro",GTX,5482,Iselectrics,technolgy,2011,527.11,1428,"United States",Won,2017-04-03,2017-04-14,11,5691,1
QODSAVWU,"Gladys Colclough","Melvin Marxen",Central,"GTX Pro",GTX,4821,Isdom,medical,2002,3178.24,4540,"United States",Won,2017-04-03,2017-04-04,1,5615,1
YTL8VNGT,"Kami Bicknell","Summer Sewald",West,"GTX Basic",GTX,550,J-Texon,retail,1989,1388.67,3583,"United States",Won,2017-04-03,2017-04-12,9,565,1
SFI9TVH3,"Gladys Colclough","Melvin Marxen",Central,"MG Advanced",MG,3393,Hottechi,technolgy,1997,8170.38,16499,Korea,Lost,2017-04-05,2017-04-07,2,0,0
A0VM9Q5M,"Kary Hendrixson","Summer Sewald",West,"GTX Pro",GTX,4821,Doncon,technolgy,2010,587.72,1501,"United States",Lost,2017-04-05,2017-04-15,10,0,0
SUQNORF2,"Lajuana Vencill","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Codehow,software,1998,2714.9,2641,"United States",Lost,2017-04-07,2017-04-16,9,0,0
91JBU17E,"Versie Hillebrand","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Rangreen,technolgy,1987,2938.67,8775,Panama,Lost,2017-04-07,2017-04-12,5,0,0
D1UDLFVY,"Cecily Lampkin","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Funholding,finance,1991,2819.5,7227,"United States",Lost,2017-04-09,2017-04-10,1,0,0
LIZMTGH2,"Cecily Lampkin","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Isdom,medical,2002,3178.24,4540,"United States",Won,2017-04-10,2017-04-18,8,3409,1
T1I8GE75,"Daniell Hammack","Rocco Neubert",East,"GTX Pro",GTX,4821,Ganjaflex,retail,1995,5158.71,17479,Japan,Won,2017-04-10,2017-06-28,79,5039,1
5OJ4IRW4,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Conecom,technolgy,2005,1520.66,1806,"United States",Won,2017-04-10,2017-06-27,78,1115,1
UIDAJBAI,"Kary Hendrixson","Summer Sewald",West,"GTX Pro",GTX,4821,Doncon,technolgy,2010,587.72,1501,"United States",Lost,2017-04-12,2017-04-13,1,0,0
8IEVY30X,"Boris Faz","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Ontomedia,employment,1997,882.12,2769,"United States",Won,2017-04-13,2017-04-14,1,1088,1
ZESI2PFU,"Darcel Schlecht","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Dontechi,software,1982,4618,10083,"United States",Won,2017-04-13,2017-06-27,75,923,1
N5CCEEOY,"Vicki Laflamme","Celia Rouche",West,"GTX Plus Pro",GTX,5482,Kan-code,software,1982,11698.03,34288,"United States",Lost,2017-04-13,2017-04-20,7,0,0
VN6JB8HU,"Violet Mclelland","Cara Losch",East,"GTX Plus Basic",GTX,1096,Sumace,retail,2000,167.89,493,Romania,Won,2017-04-13,2017-06-10,58,1145,1
IUNX2OMX,"Kami Bicknell","Summer Sewald",West,"GTX Basic",GTX,550,J-Texon,retail,1989,1388.67,3583,"United States",Lost,2017-04-14,2017-04-15,1,0,0
6WODV6KD,"Kami Bicknell","Summer Sewald",West,"GTX Pro",GTX,4821,Sunnamplex,marketing,2008,894.37,1593,Poland,Won,2017-04-14,2017-04-21,7,4991,1
AY9NWO78,"Anna Snelling","Dustin Brinkmann",Central,"MG Special",MG,55,Statholdings,employment,1997,291.27,586,"United States",Lost,2017-04-15,2017-04-20,5,0,0
R8CW1D6X,"Gladys Colclough","Melvin Marxen",Central,"MG Advanced",MG,3393,Gogozoom,telecommunications,2007,86.68,187,"United States",Lost,2017-04-15,2017-06-12,58,0,0
8ZYPSX66,"Maureen Marcano","Summer Sewald",West,"GTX Basic",GTX,550,Newex,services,1991,1012.72,3492,Germany,Won,2017-04-16,2017-04-28,12,572,1
IKJSXBY0,"Gladys Colclough","Melvin Marxen",Central,"GTX Pro",GTX,4821,Isdom,medical,2002,3178.24,4540,"United States",Lost,2017-04-18,2017-05-04,16,0,0
C9O4E52T,"Kary Hendrixson","Summer Sewald",West,"GTX Pro",GTX,4821,Singletechno,retail,1996,2214.94,5374,"United States",Won,2017-04-18,2017-08-06,110,4554,1
BH40KWV5,"Zane Levy","Summer Sewald",West,"GTX Pro",GTX,4821,Goodsilron,marketing,2000,2952.73,5107,"United States",Lost,2017-04-18,2017-04-24,6,0,0
WTCU9X9M,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Conecom,technolgy,2005,1520.66,1806,"United States",Won,2017-04-20,2017-06-15,56,1183,1
M645P7NW,"Maureen Marcano","Summer Sewald",West,"GTX Basic",GTX,550,Scotfind,software,1996,6354.87,16780,"United States",Won,2017-04-20,2017-04-27,7,579,1
VPSJHIAA,"Cassey Cress","Rocco Neubert",East,"GTX Pro",GTX,4821,"The New York Inquirer",medical,1996,439.21,792,"United States",Won,2017-04-22,2017-04-28,6,4891,1
E223LSRZ,"Reed Clapper","Rocco Neubert",East,"GTX Basic",GTX,550,Donware,marketing,1999,1197.44,2570,"United States",Won,2017-04-22,2017-06-24,63,587,1
NCL2AJUL,"Anna Snelling","Dustin Brinkmann",Central,"MG Special",MG,55,"Globex Corporation",technolgy,2000,1223.72,2497,Norway,Lost,2017-04-23,2017-08-26,125,0,0
L6PCVRJS,"Donn Cantrell","Rocco Neubert",East,"GTX Pro",GTX,4821,"Vehement Capital Partners",finance,1993,646.1,883,"United States",Won,2017-04-23,2017-04-30,7,4810,1
UQO59R6N,"Lajuana Vencill","Dustin Brinkmann",Central,"MG Special",MG,55,Warephase,services,1997,2041.73,5276,"United States",Won,2017-04-23,2017-08-11,110,52,1
Q0KYIEKA,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Basic",GTX,550,"Globex Corporation",technolgy,2000,1223.72,2497,Norway,Won,2017-04-24,2017-04-26,2,580,1
2K7R3QHZ,"Kary Hendrixson","Summer Sewald",West,"GTX Basic",GTX,550,Nam-zim,services,1987,405.59,1179,Brazil,Won,2017-04-24,2017-09-03,132,616,1
EYZ1MNSS,"Boris Faz","Rocco Neubert",East,"GTX Basic",GTX,550,Zencorporation,technolgy,2011,40.79,142,China,Won,2017-04-25,2017-04-27,2,560,1
RD0L0NJG,"Zane Levy","Summer Sewald",West,"GTX Basic",GTX,550,Rantouch,telecommunications,1994,1188.42,3015,"United States",Won,2017-04-25,2017-04-27,2,464,1
YMMQA65I,"Rosalina Dieter","Celia Rouche",West,"MG Special",MG,55,Condax,medical,2017,4.54,9,"United States",Won,2017-04-26,2017-04-28,2,53,1
I81SUA2R,"Rosie Papadopoulos","Cara Losch",East,"GTX Pro",GTX,4821,Plussunin,retail,2003,1419.98,4018,"United States",Won,2017-04-30,2017-08-12,104,5182,1
443ATESI,"Anna Snelling","Dustin Brinkmann",Central,"MG Special",MG,55,"Globex Corporation",technolgy,2000,1223.72,2497,Norway,Won,2017-05-01,2017-08-28,119,64,1
KCTYAQOR,"Gladys Colclough","Melvin Marxen",Central,"GTX Pro",GTX,4821,Streethex,retail,1988,1376.8,1165,Belgium,Lost,2017-05-01,2017-08-07,98,0,0
BB7JH1C4,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Pro",GTX,4821,Isdom,medical,2002,3178.24,4540,"United States",Lost,2017-05-06,2017-05-18,12,0,0
FLJCJ7IE,"Lajuana Vencill","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Codehow,software,1998,2714.9,2641,"United States",Lost,2017-05-06,2017-05-18,12,0,0
8G9Q7NXD,"Rosie Papadopoulos","Cara Losch",East,"MG Special",MG,55,Kan-code,software,1982,11698.03,34288,"United States",Won,2017-05-06,2017-08-09,95,51,1
INAEAAI9,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Codehow,software,1998,2714.9,2641,"United States",Won,2017-05-07,2017-09-02,118,1093,1
1Q5XFO8D,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Basic",GTX,550,Stanredtax,finance,1987,1698.2,3798,"United States",Lost,2017-05-08,2017-08-21,105,0,0
QUOU67L5,"Gladys Colclough","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,"Globex Corporation",technolgy,2000,1223.72,2497,Norway,Won,2017-05-09,2017-08-14,97,1015,1
SSZHMEE3,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Basic",GTX,550,Stanredtax,finance,1987,1698.2,3798,"United States",Lost,2017-05-09,2017-06-27,49,0,0
VQUCVSOL,"Markita Hansen","Celia Rouche",West,"MG Special",MG,55,Doncon,technolgy,2010,587.72,1501,"United States",Lost,2017-05-10,2017-05-22,12,0,0
CZF82O5B,"Cecily Lampkin","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Hottechi,technolgy,1997,8170.38,16499,Korea,Won,2017-05-12,2017-05-27,15,3831,1
GO4G2L4X,"Reed Clapper","Rocco Neubert",East,"MG Advanced",MG,3393,Plussunin,retail,2003,1419.98,4018,"United States",Won,2017-05-12,2017-05-15,3,3510,1
4N2KE2ER,"Darcel Schlecht","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Condax,medical,2017,4.54,9,"United States",Won,2017-05-13,2017-08-24,103,987,1
0X1AY1FM,"Rosalina Dieter","Celia Rouche",West,"MG Advanced",MG,3393,Sonron,telecommunications,1999,1699.85,5108,"United States",Won,2017-05-14,2017-05-18,4,3484,1
K4KNZQY6,"Markita Hansen","Celia Rouche",West,"GTX Plus Pro",GTX,5482,Scotfind,software,1996,6354.87,16780,"United States",Lost,2017-05-15,2017-08-07,84,0,0
K44WX2BT,"Donn Cantrell","Rocco Neubert",East,"MG Advanced",MG,3393,"Massive Dynamic",entertainment,1989,665.06,1095,"United States",Won,2017-05-16,2017-08-13,89,3351,1
GYC77KNM,"Wilburn Farren","Cara Losch",East,"MG Advanced",MG,3393,"Gekko & Co",retail,1990,2520.83,3502,"United States",Won,2017-05-16,2017-09-16,123,3483,1
DPT11UGS,"Donn Cantrell","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Iselectrics,technolgy,2011,527.11,1428,"United States",Won,2017-05-18,2017-09-05,110,995,1
E1OBRLYZ,"Boris Faz","Rocco Neubert",East,"GTX Basic",GTX,550,Zencorporation,technolgy,2011,40.79,142,China,Won,2017-05-20,2017-05-27,7,529,1
HDITQL1S,"Marty Freudenburg","Melvin Marxen",Central,"MG Advanced",MG,3393,Treequote,telecommunications,1988,5266.09,8595,"United States",Won,2017-05-21,2017-09-05,107,2785,1
99L2TNR5,"Gladys Colclough","Melvin Marxen",Central,"MG Advanced",MG,3393,Hottechi,technolgy,1997,8170.38,16499,Korea,Won,2017-05-23,2017-08-24,93,3339,1
7SJD7M9K,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Pro",GTX,4821,Funholding,finance,1991,2819.5,7227,"United States",Won,2017-05-23,2017-08-20,89,4180,1
V7DHDF8V,"Darcel Schlecht","Melvin Marxen",Central,"MG Advanced",MG,3393,Scottech,marketing,2012,45.39,100,"United States",Lost,2017-05-25,2017-08-07,74,0,0
SUXDAQNV,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Basic",GTX,550,Statholdings,employment,1997,291.27,586,"United States",Lost,2017-05-25,2017-08-28,95,0,0
GIP11NY3,"Marty Freudenburg","Melvin Marxen",Central,"MG Advanced",MG,3393,Treequote,telecommunications,1988,5266.09,8595,"United States",Won,2017-05-25,2017-08-19,86,3428,1
CYSF0YQN,"Anna Snelling","Dustin Brinkmann",Central,"GTX Plus Basic",GTX,1096,Dontechi,software,1982,4618,10083,"United States",Lost,2017-05-26,2017-08-15,81,0,0
E4KL4NGF,"Kary Hendrixson","Summer Sewald",West,"GTX Basic",GTX,550,Golddex,finance,2008,52.5,165,"United States",Won,2017-05-26,2017-08-07,73,571,1
52Q1PYGW,"Boris Faz","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Zotware,software,1979,4478.47,13809,"United States",Won,2017-05-28,2017-06-08,11,940,1
83JP1K4E,"Rosalina Dieter","Celia Rouche",West,"GTK 500",GTK,26768,Rantouch,telecommunications,1994,1188.42,3015,"United States",Won,2017-05-28,2017-08-28,92,24899,1
NEVHU7GV,"Boris Faz","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Ontomedia,employment,1997,882.12,2769,"United States",Lost,2017-05-30,2017-08-07,69,0,0
0DLEXLEV,"Boris Faz","Rocco Neubert",East,"GTX Plus Pro",GTX,5482,Yearin,retail,2005,2261.05,3851,"United States",Won,2017-06-01,2017-09-07,98,6117,1
6JEAYHOE,"Cecily Lampkin","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Isdom,medical,2002,3178.24,4540,"United States",Lost,2017-06-02,2017-06-18,16,0,0
IKQSEYPT,"Cecily Lampkin","Dustin Brinkmann",Central,"MG Special",MG,55,Streethex,retail,1988,1376.8,1165,Belgium,Won,2017-06-02,2017-06-12,10,52,1
J6MIKNYJ,"Violet Mclelland","Cara Losch",East,"MG Special",MG,55,Xx-zobam,entertainment,1989,3838.39,8274,"United States",Won,2017-06-02,2017-08-22,81,51,1
VBN5T6F8,"Cassey Cress","Rocco Neubert",East,"MG Special",MG,55,Opentech,finance,1994,355.23,853,"United States",Won,2017-06-03,2017-08-31,89,59,1
JBY30BSR,"Markita Hansen","Celia Rouche",West,"GTX Pro",GTX,4821,Finjob,employment,1988,2059.9,3644,"United States",Lost,2017-06-03,2017-08-05,63,0,0
